date,temperature_2m_min,temperature_2m_max,temperature_2m_mean,apparent_temperature_min,apparent_temperature_max,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,pressure_msl_mean,cloud_cover_mean,relative_humidity_2m_mean,sunshine_duration
2005-01-01 03:00:00+00:00,20.95,26.55,23.697916,24.049232,32.402,27.784178,22.4,22.4,0.0,10.829958,31.68,1009.4666,85.416664,89.05227,44869.44
2005-01-02 03:00:00+00:00,20.2,27.85,23.812502,23.075848,33.181248,27.456598,6.4,6.4,0.0,11.928989,26.64,1011.47095,59.666668,84.17622,42366.02
2005-01-03 03:00:00+00:00,18.15,31.45,24.949997,20.447903,37.370834,29.105316,0.0,0.0,0.0,8.12197,20.519999,1006.6667,13.375,79.11555,46433.746
2005-01-04 03:00:00+00:00,20.3,34.1,26.668747,22.878204,37.81997,30.214415,0.0,0.0,0.0,17.068707,33.12,1004.3,13.625,73.082924,46447.117
2005-01-05 03:00:00+00:00,22.15,34.5,28.34375,23.97869,39.00658,31.36178,0.0,0.0,0.0,16.375053,33.839996,1002.6209,40.166668,65.19053,46459.04
2005-01-06 03:00:00+00:00,22.6,31.9,26.829168,25.33455,38.788742,31.095985,0.0,0.0,0.0,8.942214,23.4,1004.73737,44.375,72.44312,44647.297
2005-01-07 03:00:00+00:00,24.2,35.65,29.031248,28.138435,39.610687,33.085045,0.0,0.0,0.0,15.807239,32.399998,1003.33746,65.0,66.485016,43319.406
2005-01-08 03:00:00+00:00,22.75,36.45,29.429169,25.188925,43.2137,33.680565,1.7,1.7,0.0,10.514218,24.48,1001.8791,68.666664,63.507526,44412.27
2005-01-09 03:00:00+00:00,22.45,35.6,27.552084,25.565928,39.232426,30.79847,13.0,13.0,0.0,22.206486,37.8,1004.6126,93.208336,68.93344,35918.51
2005-01-10 03:00:00+00:00,20.65,26.25,23.091665,23.549788,29.371521,26.54084,13.399999,13.399999,0.0,8.759178,24.48,1009.9458,99.291664,86.34054,25462.328
2005-01-11 03:00:00+00:00,22.15,29.8,25.656248,26.007315,33.069324,29.608294,0.0,0.0,0.0,10.966713,22.68,1007.46246,78.208336,78.50454,44429.83
2005-01-12 03:00:00+00:00,22.8,31.9,26.96875,26.87661,36.139305,31.162308,0.0,0.0,0.0,12.819235,27.359999,1006.0542,44.0,74.49607,46300.5
2005-01-13 03:00:00+00:00,23.7,28.25,25.725,26.38642,33.210217,29.053747,0.0,0.0,0.0,18.075441,30.960001,1008.71655,97.125,75.86104,37781.01
2005-01-14 03:00:00+00:00,23.05,32.65,27.227081,26.531063,36.736217,31.529657,0.0,0.0,0.0,10.144082,24.84,999.6208,92.666664,73.45768,38518.62
2005-01-15 03:00:00+00:00,19.75,25.2,22.672913,19.75533,29.891224,23.653051,10.500001,10.500001,0.0,27.729347,46.8,1007.44574,66.083336,75.77579,26043.41
2005-01-16 03:00:00+00:00,15.8,28.4,22.6625,16.70504,31.997463,24.455635,0.0,0.0,0.0,7.7043357,21.96,1011.55,12.833333,64.16325,46109.113
2005-01-17 03:00:00+00:00,17.2,29.6,23.591665,18.521923,34.28535,26.2154,0.0,0.0,0.0,6.12,20.880001,1008.07086,19.5,68.68026,46056.395
2005-01-18 03:00:00+00:00,17.3,29.3,23.824999,19.185783,34.072174,26.799088,0.0,0.0,0.0,6.12,18.359999,1008.78735,26.041666,70.12986,46001.895
2005-01-19 03:00:00+00:00,19.7,27.9,23.562498,21.530573,29.969257,25.084032,0.0,0.0,0.0,14.404499,29.519999,1008.3501,42.75,65.04797,45945.7
2005-01-20 03:00:00+00:00,20.25,25.2,22.395834,20.77462,27.99767,24.193521,3.4,3.4,0.0,13.104198,27.0,1012.86237,80.5,75.31549,36932.84
2005-01-21 03:00:00+00:00,20.65,30.7,24.914581,23.231686,31.2816,26.660791,0.0,0.0,0.0,19.770523,39.96,1005.9666,57.208332,69.67875,42178.504
2005-01-22 03:00:00+00:00,20.9,29.75,24.864584,23.34935,32.765488,27.534866,2.0,2.0,0.0,11.609651,22.319998,1006.43744,92.166664,70.16759,21057.36
2005-01-23 03:00:00+00:00,20.0,25.15,21.602087,22.611027,28.450909,24.773474,42.000004,42.000004,0.0,5.904439,18.72,1011.93335,84.5,88.02177,17602.492
2005-01-24 03:00:00+00:00,17.75,28.85,23.635416,19.976639,34.176197,26.64061,0.8,0.8,0.0,11.753877,30.599998,1008.2708,28.291666,76.31527,45073.836
2005-01-25 03:00:00+00:00,18.2,22.1,19.7125,18.967726,23.661005,20.83549,14.299999,14.299999,0.0,16.039202,29.16,1015.12915,78.916664,85.67719,18840.568
2005-01-26 03:00:00+00:00,16.75,26.35,21.541666,18.323177,27.404339,22.907522,0.0,0.0,0.0,15.072783,30.960001,1014.35004,55.291668,71.64721,45511.97
2005-01-27 03:00:00+00:00,17.05,28.75,22.820837,18.651245,31.980003,24.864763,0.0,0.0,0.0,10.028439,24.84,1009.85406,24.208334,69.99545,45445.21
2005-01-28 03:00:00+00:00,18.0,31.2,24.437502,19.267965,34.96297,27.091696,0.0,0.0,0.0,10.1887,23.759998,1005.70435,17.333334,69.092735,45377.496
2005-01-29 03:00:00+00:00,19.05,34.45,26.647919,19.49496,37.224216,28.830015,0.0,0.0,0.0,18.057508,36.719997,996.9292,12.5,63.143707,45308.906
2005-01-30 03:00:00+00:00,16.3,25.25,20.25,15.922073,26.435133,20.456667,1.6000001,1.6000001,0.0,24.798225,42.839996,1003.8918,72.25,77.91643,5403.96
2005-01-31 03:00:00+00:00,13.7,17.6,15.587501,12.8036,15.8130455,14.37891,2.6,2.6,0.0,19.443333,36.36,1019.3376,99.791664,75.1748,2299.158
2005-02-01 03:00:00+00:00,13.65,17.4,15.112499,12.092396,16.723175,13.733405,0.0,0.0,0.0,13.627795,26.28,1024.1458,96.166664,67.88082,14536.037
2005-02-02 03:00:00+00:00,13.05,20.15,16.191666,12.335148,20.803017,15.661555,0.0,0.0,0.0,9.565437,19.44,1021.32916,60.541668,67.02088,44969.67
2005-02-03 03:00:00+00:00,13.5,26.05,19.304165,12.778805,27.868507,19.63588,0.0,0.0,0.0,10.233123,23.4,1016.8125,30.25,62.76886,44951.594
2005-02-04 03:00:00+00:00,17.6,29.7,23.1875,17.70203,32.298317,24.404524,0.0,0.0,0.0,9.726664,25.199999,1014.1958,56.125,57.875652,40617.24
2005-02-05 03:00:00+00:00,19.5,31.4,25.393753,20.69968,32.797848,26.702322,0.0,0.0,0.0,17.287498,39.6,1009.89575,97.833336,59.26782,39203.836
2005-02-06 03:00:00+00:00,22.15,32.1,26.570837,23.543142,33.861656,28.608084,0.90000004,0.90000004,0.0,17.477621,39.6,1004.99994,88.958336,59.618027,29863.033
2005-02-07 03:00:00+00:00,20.5,31.6,25.393751,23.921476,36.529186,29.081436,4.5000005,4.5000005,0.0,10.948973,39.6,1005.2583,57.625,76.76561,44641.977
2005-02-08 03:00:00+00:00,20.25,29.65,24.922918,23.713802,34.121414,28.169365,6.0,6.0,0.0,13.979872,37.44,1008.64166,55.333332,76.40233,44561.703
2005-02-09 03:00:00+00:00,20.55,30.0,25.291666,23.055145,33.653324,28.39018,0.1,0.1,0.0,8.427383,27.0,1011.8625,51.416668,70.026985,43807.387
2005-02-10 03:00:00+00:00,21.05,29.25,24.762503,23.245083,35.658833,27.947647,7.6,7.6,0.0,9.028754,22.319998,1013.4001,71.708336,72.51101,44398.336
2005-02-11 03:00:00+00:00,21.35,26.45,23.760416,24.11612,28.65887,26.364813,2.6000001,2.6000001,0.0,9.746631,23.759998,1013.00006,84.875,75.926315,22092.135
2005-02-12 03:00:00+00:00,20.25,24.85,22.366669,22.068842,27.035156,24.749704,2.5,2.5,0.0,8.759178,18.72,1012.49164,97.708336,79.6502,10885.63
2005-02-13 03:00:00+00:00,20.85,27.55,23.362497,22.93748,29.883293,25.837877,0.0,0.0,0.0,6.2145634,19.08,1010.7085,90.666664,73.91698,21344.418
2005-02-14 03:00:00+00:00,20.9,27.6,23.864586,23.910028,29.369823,26.581635,0.0,0.0,0.0,6.489992,22.68,1011.65826,87.291664,75.01175,38899.91
2005-02-15 03:00:00+00:00,21.35,27.7,24.0375,23.628593,29.69601,26.166143,0.0,0.0,0.0,14.372974,24.119999,1008.5583,82.083336,70.97363,22343.969
2005-02-16 03:00:00+00:00,19.75,28.4,23.374998,21.482956,32.342422,25.658327,9.7,9.7,0.0,12.984975,23.4,1009.19586,82.375,76.44503,39369.387
2005-02-17 03:00:00+00:00,20.35,30.35,24.69375,22.65628,34.68611,27.832489,0.0,0.0,0.0,6.792466,23.4,1011.24585,58.25,71.55485,43805.61
2005-02-18 03:00:00+00:00,22.9,32.9,26.862501,25.555796,35.49727,29.864107,0.0,0.0,0.0,9.746631,25.56,1010.18335,87.541664,65.70721,37346.035
2005-02-19 03:00:00+00:00,22.95,34.7,27.999998,26.442923,37.41674,31.045448,0.0,0.0,0.0,14.021525,33.839996,1008.26245,93.75,61.480824,41100.234
2005-02-20 03:00:00+00:00,23.45,34.95,27.306252,26.241686,39.212616,30.509481,0.6,0.6,0.0,17.313717,33.12,1008.46674,94.291664,63.625233,30699.436
2005-02-21 03:00:00+00:00,21.65,28.45,24.375,25.516577,33.69774,28.427927,4.2000003,4.2000003,0.0,9.693296,28.08,1009.94995,96.791664,85.86346,27669.334
2005-02-22 03:00:00+00:00,20.9,26.7,22.866667,24.262106,31.45573,26.85991,14.700001,14.700001,0.0,11.212135,30.960001,1008.3584,82.416664,92.310455,29831.03
2005-02-23 03:00:00+00:00,20.4,26.7,22.766665,23.796637,30.761856,26.7339,6.6999993,6.6999993,0.0,10.823973,23.039999,1008.69586,78.541664,91.54767,33658.76
2005-02-24 03:00:00+00:00,20.05,26.5,22.985418,23.185312,30.469715,26.576813,3.6,3.6,0.0,7.491114,18.0,1011.42914,71.583336,86.28815,41690.473
2005-02-25 03:00:00+00:00,20.4,27.4,23.599998,22.654778,31.091457,26.46421,3.6,3.6,0.0,9.3669195,27.0,1011.99585,59.666668,77.88545,41565.355
2005-02-26 03:00:00+00:00,19.2,29.75,24.30625,21.163729,34.102318,27.1914,0.0,0.0,0.0,7.42159,20.880001,1008.2585,32.25,71.82873,42727.04
2005-02-27 03:00:00+00:00,19.7,29.4,24.020836,22.182114,33.998035,27.329836,8.0,8.0,0.0,12.181625,28.08,1005.4624,45.041668,78.8269,40908.85
2005-02-28 03:00:00+00:00,19.45,28.4,22.30208,21.893576,28.736588,24.375257,11.8,11.8,0.0,21.194187,44.28,1013.4709,59.458332,82.62298,38739.4
2005-03-01 03:00:00+00:00,18.5,21.75,19.812498,19.731756,23.41131,21.907927,6.7,6.7,0.0,12.682018,25.199999,1018.94586,94.041664,90.23913,0.0
2005-03-02 03:00:00+00:00,18.75,24.5,21.277082,21.26475,27.064161,23.844854,0.0,0.0,0.0,5.815978,18.72,1016.9334,73.625,84.29734,27396.479
2005-03-03 03:00:00+00:00,20.15,28.35,23.550001,22.803726,29.869465,26.181381,0.0,0.0,0.0,13.324863,27.0,1013.91235,55.75,78.26154,38984.246
2005-03-04 03:00:00+00:00,19.3,31.05,25.187498,21.017645,33.020565,27.747625,0.0,0.0,0.0,16.78156,33.839996,1009.3875,43.5,72.82899,40368.58
2005-03-05 03:00:00+00:00,20.7,31.2,25.570833,23.76901,34.934635,29.285711,0.0,0.0,0.0,11.885453,31.319998,1010.12915,59.291668,75.85702,40789.336
2005-03-06 03:00:00+00:00,21.15,33.25,26.966665,23.305426,35.320217,29.556112,0.0,0.0,0.0,21.575987,45.719997,1004.1709,43.041668,68.867836,40628.41
2005-03-07 03:00:00+00:00,21.65,32.3,26.75833,23.438837,38.853664,30.033293,1.5999999,1.5999999,0.0,13.979872,27.0,1000.125,34.208332,69.855965,41111.75
2005-03-08 03:00:00+00:00,16.25,25.5,19.854164,16.085396,28.554169,21.061155,14.7,14.7,0.0,20.532627,38.16,1011.49585,93.75,93.88526,116.66016
2005-03-09 03:00:00+00:00,15.65,20.8,17.639584,16.021595,20.891531,18.051487,1.0,1.0,0.0,12.904882,23.759998,1017.97504,69.375,81.61062,28647.14
2005-03-10 03:00:00+00:00,16.45,26.65,21.129164,17.327873,30.3498,23.13817,0.0,0.0,0.0,8.350138,21.96,1009.68317,48.208332,75.29556,40182.797
2005-03-11 03:00:00+00:00,19.15,27.55,22.770834,21.528467,31.781055,25.799902,4.2,4.2,0.0,9.673221,26.28,1007.53754,89.291664,81.7217,36311.664
2005-03-12 03:00:00+00:00,17.8,22.5,20.583334,17.886333,24.613277,22.753504,10.400001,10.400001,0.0,21.322214,39.239998,1006.8875,94.625,95.8656,2557.768
2005-03-13 03:00:00+00:00,15.15,23.65,19.225,15.158419,24.212734,19.517818,0.2,0.2,0.0,17.873556,34.2,1014.6458,33.708332,71.74049,40507.11
2005-03-14 03:00:00+00:00,14.35,27.1,20.697916,14.4936695,28.923569,21.184107,0.0,0.0,0.0,12.181625,28.08,1011.8792,4.125,64.959595,40568.152
2005-03-15 03:00:00+00:00,14.55,29.25,21.96875,14.699657,31.479557,23.141464,0.0,0.0,0.0,13.708391,30.599998,1007.1875,2.7083333,68.45454,40403.938
2005-03-16 03:00:00+00:00,16.65,30.5,23.581253,17.692667,33.14765,25.69117,0.0,0.0,0.0,13.450708,31.319998,1007.6999,7.0833335,69.77513,40178.59
2005-03-17 03:00:00+00:00,19.35,31.5,25.341667,21.101704,34.356003,27.615929,0.0,0.0,0.0,11.440979,27.72,1007.425,29.583334,66.37777,39971.26
2005-03-18 03:00:00+00:00,17.8,23.55,20.110415,19.92843,25.343975,21.654205,26.000002,26.000002,0.0,15.646544,27.359999,1015.34595,84.708336,89.15582,65.65281
2005-03-19 03:00:00+00:00,17.75,24.8,20.4875,19.55591,26.209124,22.403412,1.1,1.1,0.0,15.349684,33.12,1012.82916,77.75,88.21112,11478.811
2005-03-20 03:00:00+00:00,17.25,30.3,23.21875,19.381361,33.839565,26.367554,0.0,0.0,0.0,10.464797,24.48,1004.55,47.291668,79.82571,39674.402
2005-03-21 03:00:00+00:00,13.65,24.25,19.127085,12.275158,25.475418,20.045523,30.6,30.6,0.0,26.302181,49.68,1010.92487,86.166664,92.95371,11423.061
2005-03-22 03:00:00+00:00,10.7,13.5,12.308334,9.677198,12.716085,11.414063,4.9,4.9,0.0,11.440979,22.68,1023.75415,87.541664,86.04542,12914.911
2005-03-23 03:00:00+00:00,11.25,21.25,15.962498,10.471924,22.889236,16.112581,0.0,0.0,0.0,7.072878,21.24,1022.3457,7.8333335,75.46309,39740.066
2005-03-24 03:00:00+00:00,13.75,24.4,18.529165,13.760923,25.313696,19.182562,0.0,0.0,0.0,13.104198,27.0,1016.9041,26.291666,77.071754,39738.953
2005-03-25 03:00:00+00:00,16.2,24.9,20.002083,17.369,26.58038,21.972565,0.0,0.0,0.0,8.373386,19.8,1013.1416,53.0,82.771774,35215.75
2005-03-26 03:00:00+00:00,17.95,26.95,21.956247,20.33232,29.090893,24.329744,0.0,0.0,0.0,13.830749,27.0,1009.10834,43.541668,81.37515,39600.0
2005-03-27 03:00:00+00:00,17.5,27.7,22.493752,19.061926,31.25425,25.470968,0.3,0.3,0.0,8.891343,28.08,1008.2375,27.916666,82.440315,39627.438
2005-03-28 03:00:00+00:00,20.4,26.6,23.0,22.931767,30.90134,26.119295,2.4999998,2.4999998,0.0,9.885262,36.719997,1007.35425,56.25,84.23611,36869.066
2005-03-29 03:00:00+00:00,19.0,22.1,20.604162,20.268167,25.062939,22.628662,9.899999,9.899999,0.0,15.517629,36.0,1010.55426,87.708336,94.09918,11770.4375
2005-03-30 03:00:00+00:00,16.65,18.7,17.44375,17.167768,19.817448,18.454058,13.700001,13.700001,0.0,14.003028,25.919998,1015.50415,100.0,96.60847,0.0
2005-03-31 03:00:00+00:00,16.6,21.05,18.42708,17.432854,23.069174,19.966978,0.8,0.8,0.0,10.182337,18.72,1010.8208,99.291664,93.01998,0.0
2005-04-01 03:00:00+00:00,16.5,18.65,17.825,16.359724,20.36055,18.645622,19.0,19.0,0.0,18.089775,32.039997,1011.20013,98.333336,98.33591,0.0
2005-04-02 03:00:00+00:00,13.05,16.3,13.849998,11.913742,15.84256,12.9542465,4.7,4.7,0.0,19.602652,35.28,1020.74164,99.291664,88.06589,0.0
2005-04-03 03:00:00+00:00,12.4,18.3,14.774999,11.996075,17.945177,14.239422,0.0,0.0,0.0,10.636766,26.28,1021.98737,67.375,76.9568,27910.285
2005-04-04 03:00:00+00:00,12.75,23.35,17.052084,11.841133,23.492937,16.592966,0.0,0.0,0.0,15.379206,30.599998,1016.01666,12.166667,74.00097,39155.33
2005-04-05 03:00:00+00:00,14.1,24.7,18.543749,13.110092,25.857698,19.185379,0.0,0.0,0.0,11.183201,25.56,1009.6335,38.875,75.723,39090.766
2005-04-06 03:00:00+00:00,15.85,24.85,20.06667,17.273058,27.68854,22.2451,0.0,0.0,0.0,5.4477882,16.919998,1007.76245,67.583336,82.08838,36891.586
2005-04-07 03:00:00+00:00,17.45,27.05,21.960417,19.358778,31.032341,24.627785,4.7000003,4.7000003,0.0,12.661564,28.8,1004.4959,61.75,84.58254,38243.79
2005-04-08 03:00:00+00:00,13.5,20.1,15.947917,12.776176,21.556635,15.778652,11.400001,11.400001,0.0,19.35314,42.839996,1014.9834,83.041664,86.138794,13697.01
2005-04-09 03:00:00+00:00,13.55,21.1,16.720835,13.136068,22.19816,17.058624,0.0,0.0,0.0,7.5942073,19.8,1012.50415,64.541664,79.23484,36338.855
2005-04-10 03:00:00+00:00,16.3,21.15,18.439585,17.73639,23.105991,20.206884,0.1,0.1,0.0,9.779817,19.44,1007.1375,86.333336,91.83792,2589.2446
2005-04-11 03:00:00+00:00,17.85,22.95,19.583336,19.646997,23.992783,21.24262,6.7,6.7,0.0,15.124284,29.519999,1007.6042,83.375,91.35309,36533.168
2005-04-12 03:00:00+00:00,13.8,18.35,15.687501,10.916458,19.408281,14.581691,5.7,5.7,0.0,18.864824,36.36,1019.25,91.833336,86.85677,18523.82
2005-04-13 03:00:00+00:00,11.65,14.95,13.225001,10.223611,14.647539,12.172908,0.1,0.1,0.0,12.303366,25.56,1017.5999,88.541664,78.258835,19802.312
2005-04-14 03:00:00+00:00,10.95,20.2,14.833332,10.37384,21.324188,14.861192,0.0,0.0,0.0,7.928178,20.519999,1015.45825,30.208334,83.69659,38516.223
2005-04-15 03:00:00+00:00,11.55,22.4,16.437498,11.012023,23.612747,16.600603,0.0,0.0,0.0,9.47012,23.759998,1017.4375,8.541667,79.90397,38448.703
2005-04-16 03:00:00+00:00,12.95,23.15,17.233334,12.073227,22.74648,17.185162,0.0,0.0,0.0,13.684735,29.16,1014.67084,60.791668,79.02645,36636.73
2005-04-17 03:00:00+00:00,14.0,23.75,18.30625,14.493805,25.75813,19.740147,0.0,0.0,0.0,4.73506,15.84,1013.90424,38.791668,82.27607,37849.45
2005-04-18 03:00:00+00:00,13.85,25.15,19.260418,14.709749,27.397217,21.115461,0.7,0.7,0.0,7.386582,18.72,1010.84155,61.125,86.181915,31253.018
2005-04-19 03:00:00+00:00,18.1,24.05,20.122917,20.393751,25.47079,21.986038,15.999999,15.999999,0.0,14.689588,27.359999,1011.8416,75.916664,90.286415,24276.85
2005-04-20 03:00:00+00:00,17.05,21.65,18.214582,17.948812,21.920519,19.469568,17.200005,17.200005,0.0,12.429127,29.88,1017.2,82.791664,92.467186,24967.57
2005-04-21 03:00:00+00:00,16.75,21.4,18.570831,18.325293,22.163002,20.228617,1.4,1.4,0.0,14.33234,27.72,1015.5002,59.75,91.076294,30585.598
2005-04-22 03:00:00+00:00,17.05,23.25,19.425001,18.615145,24.927805,21.368998,0.3,0.3,0.0,7.145796,20.880001,1012.62494,60.666668,87.022224,31528.982
2005-04-23 03:00:00+00:00,14.7,23.75,19.139584,15.641096,25.175163,20.872873,2.1,2.1,0.0,9.585739,24.48,1009.5,68.583336,86.54575,36722.52
2005-04-24 03:00:00+00:00,10.15,18.2,14.589584,6.938142,20.314157,13.510613,9.200001,9.200001,0.0,32.058193,62.279995,1018.9126,78.541664,91.47031,1534.0441
2005-04-25 03:00:00+00:00,6.4,9.95,8.004168,3.6793537,7.2435846,5.4167886,0.0,0.0,0.0,16.595179,26.28,1033.5209,94.5,79.521904,15312.035
2005-04-26 03:00:00+00:00,5.85,12.45,8.677084,3.7507906,11.190218,6.7622523,0.0,0.0,0.0,6.489992,19.44,1027.5416,34.625,74.18553,36377.445
2005-04-27 03:00:00+00:00,6.2,17.25,11.602084,4.389371,16.36015,10.219462,0.0,0.0,0.0,8.427383,23.759998,1021.25415,12.666667,73.4048,37375.684
2005-04-28 03:00:00+00:00,9.4,18.2,13.241668,8.0799675,18.451883,12.439185,0.0,0.0,0.0,9.114471,22.319998,1016.04175,38.875,76.6547,36078.164
2005-04-29 03:00:00+00:00,10.85,20.2,14.933333,10.489652,20.69764,14.843478,0.0,0.0,0.0,7.8954163,18.0,1022.2458,35.916668,80.563896,36555.117
2005-04-30 03:00:00+00:00,10.75,23.55,16.710417,10.076,23.151615,16.57553,0.0,0.0,0.0,12.879752,28.08,1019.52496,2.5,77.10744,37117.953
2005-05-01 03:00:00+00:00,11.15,24.4,17.187498,10.437857,24.8512,17.171598,0.0,0.0,0.0,13.276144,27.359999,1015.40826,0.6666667,79.761635,37033.34
2005-05-02 03:00:00+00:00,13.4,25.1,18.483335,12.494333,25.358519,18.557749,0.0,0.0,0.0,13.513193,28.8,1010.24994,3.5416667,77.25822,36695.38
2005-05-03 03:00:00+00:00,14.8,25.45,19.456251,14.644924,25.859026,19.945715,0.0,0.0,0.0,13.783817,28.44,1005.9583,35.291668,75.71253,34198.84
2005-05-04 03:00:00+00:00,13.9,23.95,18.720835,14.38151,25.82467,20.086916,0.0,0.0,0.0,7.771331,19.08,1006.54565,47.208332,84.723724,36389.562
2005-05-05 03:00:00+00:00,14.0,18.55,15.79375,13.593555,19.210617,15.959956,11.900002,11.900002,0.0,17.227419,31.68,1015.47504,74.5,94.82168,3027.0913
2005-05-06 03:00:00+00:00,10.25,13.9,11.46875,8.54424,13.445295,9.978058,2.0000002,2.0000002,0.0,13.708391,25.56,1024.1459,98.333336,90.84888,0.0
2005-05-07 03:00:00+00:00,8.65,16.05,11.922916,7.6025105,14.30698,10.614487,0.0,0.0,0.0,12.682018,26.64,1023.36255,49.583332,78.21049,35956.047
2005-05-08 03:00:00+00:00,8.65,16.0,12.59375,7.797469,15.440079,11.816642,0.0,0.0,0.0,6.9153743,19.44,1017.6042,74.041664,82.02872,23020.473
2005-05-09 03:00:00+00:00,10.65,21.05,15.377084,10.438071,20.53811,15.131635,0.0,0.0,0.0,11.269782,25.56,1014.0417,18.291666,80.10141,35964.094
2005-05-10 03:00:00+00:00,9.6,22.7,16.1375,8.716912,24.561708,16.421175,0.0,0.0,0.0,12.10157,19.8,1006.4875,21.458334,83.10394,35827.906
2005-05-11 03:00:00+00:00,14.55,19.25,16.541666,14.106716,19.394075,16.609585,0.5,0.5,0.0,11.304229,24.119999,1013.075,58.458332,85.15321,22281.242
2005-05-12 03:00:00+00:00,11.65,23.45,17.300001,11.767845,25.138626,18.059908,0.0,0.0,0.0,8.891343,20.16,1004.90826,4.6666665,83.21626,35566.625
2005-05-13 03:00:00+00:00,16.05,22.5,19.310415,16.673882,24.308062,20.524218,0.1,0.1,0.0,11.91812,26.64,1005.0999,33.5,82.079765,29457.445
2005-05-14 03:00:00+00:00,13.8,17.95,16.541666,13.593512,19.858912,17.445498,8.900001,8.900001,0.0,10.296251,17.28,1009.6335,99.791664,96.443146,0.0
2005-05-15 03:00:00+00:00,9.95,13.6,11.245833,8.366803,13.251482,10.136266,1.0000001,1.0000001,0.0,11.525623,21.96,1014.86676,98.666664,93.4006,0.0
2005-05-16 03:00:00+00:00,9.0,15.7,11.654167,7.733384,14.668856,10.512715,0.2,0.2,0.0,9.3876505,18.72,1016.2791,38.791668,83.76548,35084.0
2005-05-17 03:00:00+00:00,9.5,19.1,13.297917,8.706888,19.002644,12.701365,0.0,0.0,0.0,8.557102,21.96,1008.9041,50.583332,83.78802,35127.277
2005-05-18 03:00:00+00:00,10.6,21.5,15.395835,9.970524,22.483313,15.758049,0.0,0.0,0.0,6.12,17.64,1006.88763,29.125,83.1811,35242.754
2005-05-19 03:00:00+00:00,9.05,18.5,13.497917,7.9052,17.987492,13.04279,0.5,0.5,0.0,15.226764,33.48,1007.77924,63.75,87.005066,19195.238
2005-05-20 03:00:00+00:00,10.75,13.4,12.214583,9.315741,13.88525,11.432011,1.4000001,1.4000001,0.0,13.441071,26.28,1013.1792,94.5,96.07082,0.0
2005-05-21 03:00:00+00:00,8.95,15.0,11.491666,8.034756,12.4671135,10.182077,0.0,0.0,0.0,13.527572,31.319998,1019.8333,44.083332,81.650085,34837.926
2005-05-22 03:00:00+00:00,6.05,19.1,11.983334,3.5403194,16.38855,9.79291,0.0,0.0,0.0,15.530151,32.039997,1012.76245,25.583334,67.50626,34942.95
2005-05-23 03:00:00+00:00,8.1,20.1,13.735417,5.274538,19.821291,12.4841585,0.0,0.0,0.0,13.004922,19.08,1004.0125,56.166668,68.91141,34906.266
2005-05-24 03:00:00+00:00,7.25,20.7,13.877086,6.0445547,18.663097,12.521556,0.0,0.0,0.0,15.141414,30.239998,1008.56244,26.583334,72.25347,34671.098
2005-05-25 03:00:00+00:00,7.1,19.95,14.156249,5.3868275,17.87888,12.585788,0.0,0.0,0.0,14.145756,29.88,1015.00836,0.7083333,66.00475,34769.027
2005-05-26 03:00:00+00:00,6.95,19.85,13.104169,5.6364794,19.381119,12.094859,0.0,0.0,0.0,8.0899935,20.16,1011.96246,0.125,75.68307,34734.836
2005-05-27 03:00:00+00:00,8.75,22.85,15.102082,7.724655,23.391401,15.086635,0.0,0.0,0.0,6.924738,20.16,1010.4749,3.5833333,80.30637,34701.145
2005-05-28 03:00:00+00:00,10.7,25.75,17.545832,10.128508,27.202906,18.368235,0.0,0.0,0.0,9.449572,23.759998,1005.3374,19.708334,83.16744,34546.266
2005-05-29 03:00:00+00:00,15.2,23.9,19.50625,15.571529,24.555082,20.196726,1.4,1.4,0.0,13.009903,28.08,1008.3874,70.416664,76.390785,32266.66
2005-05-30 03:00:00+00:00,13.35,18.0,15.481251,11.695271,17.521389,14.736838,7.4,7.4,0.0,15.379206,34.56,1021.5083,63.375,78.99458,32400.0
2005-05-31 03:00:00+00:00,11.5,21.2,15.270832,10.068703,20.752748,14.547436,0.0,0.0,0.0,10.464798,23.4,1015.5623,7.1666665,73.451485,34457.746
2005-06-01 03:00:00+00:00,10.35,23.45,16.316668,9.876728,24.804632,16.891144,0.0,0.0,0.0,7.6367526,23.039999,1009.75415,38.25,83.66874,34270.297
2005-06-02 03:00:00+00:00,11.9,25.45,18.077084,11.459073,27.676033,19.209412,0.0,0.0,0.0,7.5170207,19.8,1005.53326,17.458334,83.557945,33240.527
2005-06-03 03:00:00+00:00,16.15,22.55,19.312504,16.559101,23.748331,20.362831,0.2,0.2,0.0,12.287555,25.199999,1008.77924,70.75,82.10735,23538.93
2005-06-04 03:00:00+00:00,15.15,18.05,16.585417,15.534224,19.584547,17.473185,0.4,0.4,0.0,10.703569,22.68,1012.4375,100.0,96.44276,0.0
2005-06-05 03:00:00+00:00,14.35,15.3,14.756249,14.643021,15.854351,15.24057,1.6000003,1.6000003,0.0,8.557102,17.28,1017.8208,100.0,98.27317,0.0
2005-06-06 03:00:00+00:00,13.95,20.65,16.208334,14.430784,21.81387,17.02238,0.0,0.0,0.0,10.661107,22.319998,1012.7874,84.375,92.0632,2078.8953
2005-06-07 03:00:00+00:00,12.65,23.9,17.491667,13.051371,26.008814,18.719221,0.0,0.0,0.0,9.686609,18.0,1005.84174,32.791668,87.08139,33364.152
